UNITID,ACTCM25,ACTCM75,ACTCMMID,ACTEN25,ACTEN75,ACTENMID,ACTMT25,ACTMT75,ACTMTMID,ACTWR25,ACTWR75,ACTWRMID,C200_L4_POOLED_SUPP,GRAD_DEBT_MDN10YR_SUPP,GRAD_DEBT_MDN_SUPP,NPT41_PRIV,NPT41_PUB,NPT42_PRIV,NPT42_PUB,NPT43_PRIV,NPT43_PUB,NPT44_PRIV,NPT44_PUB,NPT45_PRIV,NPT45_PUB,NPT4_PRIV,NPT4_PUB,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,PCTFLOAN,PCTPELL,PPTUG_EF,RET_FTL4,RET_PTL4,RPY_3YR_RT_SUPP,SATMT25,SATMT75,SATMTMID,SATVR25,SATVR75,SATVRMID,SATWR25,SATWR75,SATWRMID,SAT_AVG,SAT_AVG_ALL,UG25abv,UGDS,UGDS_2MOR,UGDS_AIAN,UGDS_ASIAN,UGDS_BLACK,UGDS_HISP,UGDS_NHPI,UGDS_NRA,UGDS_UNKN,UGDS_WHITE,gt_25k_p6,md_earn_wne_p10
211307,,,,,,,,,,,,,0.151163869407,126.28581875,11375.0,,6941.0,,8192.0,,10662.0,,11773.0,,11979.0,,9025.0,0.0,0.0032,0.0,0.0054,0.0258,0.0,0.0526,0.0118,0.0849,0.0,0.0183,0.0,0.0365,0.0387,0.0,0.1171,0.0,0.0043,0.0054,0.0,0.0118,0.0075,0.0,0.0,0.0,0.0193,0.0516,0.0462,0.0,0.0,0.0032,0.0,0.0193,0.0,0.0612,0.1966,0.1794,0.0,0.1634,0.2352,0.6535,0.7109,0.461,0.761508951407,,,,,,,,,,,,0.3008,9347.0,0.0228,0.0089,0.0242,0.0456,0.0496,0.001,0.0031,0.2239,0.6209,0.580619513988,35800.0
224350,,,,,,,,,,,,,0.128680276609,77.71435,7000.0,,4380.0,,5268.0,,8666.0,,10152.0,,10405.0,,5167.0,0.0,0.0,0.0,0.0,0.0073,0.0046,0.0,0.0417,0.006,0.0,0.0305,0.0232,0.0152,0.0258,0.0093,0.1338,0.0,0.0046,0.004,0.0,0.0026,0.0053,0.0,0.0,0.0026,0.0464,0.0185,0.047,0.0053,0.0053,0.0179,0.1457,0.055,0.0,0.0126,0.2291,0.0967,0.004,0.1645,0.3755,0.7098,0.5662,0.45,0.564501779359,,,,,,,,,,,,0.3709,10502.0,0.0252,0.0036,0.016,0.0311,0.6296,0.0019,0.0013,0.0168,0.2744,0.466296046972,29100.0
238722,,,,,,,,,,,,,0.389925,120.84581425,10885.0,,6137.0,,7178.0,,9239.0,,11139.0,,11194.0,,8181.0,0.0268,0.0107,0.0,0.0,0.0,0.011,0.0573,0.0162,0.0092,0.0,0.0356,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0184,0.0,0.0,0.0,0.0,0.0018,0.0,0.0863,0.0,0.0,0.0165,0.0481,0.0419,0.0621,0.0132,0.4256,0.1179,0.0,0.3477,0.3074,0.627,0.6346,0.4758,0.726697150897,,,,,,,,,,,,0.4892,7027.0,0.0041,0.0139,0.0408,0.0239,0.0349,0.0016,0.0017,0.0636,0.8154,0.601483821869,35200.0
239008,,,,,,,,,,,,,0.42755615942,91.364320475,8229.5,,6954.0,,6931.0,,9890.0,,11414.0,,11438.0,,8728.0,0.0268,0.0,0.0,0.0,0.0,0.0,0.0596,0.0,0.0099,0.0,0.0427,0.0,0.0,0.0119,0.0,0.0,0.0,0.0,0.0,0.0,0.0159,0.0,0.0,0.0,0.0,0.0278,0.0,0.0328,0.0,0.0,0.0129,0.0408,0.0497,0.0,0.0,0.5378,0.1312,0.0,0.3534,0.3585,0.6013,0.6978,0.6188,0.789590254707,,,,,,,,,,,,0.5075,2255.0,0.0279,0.0049,0.0506,0.0115,0.0257,0.0018,0.0,0.0075,0.8701,0.613747954369,32300.0
399212,,,,,,,,,,,,,0.37777799458,,,,3136.0,,,,,,,,,,3136.0,0.0,0.0,0.0,0.0,0.0076,0.0,0.0044,0.0131,0.0055,0.0,0.0935,0.0007,0.0015,0.0,0.0033,0.4913,0.0,0.0055,0.0033,0.0,0.0604,0.0,0.0007,0.0,0.0055,0.0,0.0222,0.0,0.0,0.012,0.1018,0.0033,0.0,0.0978,0.0029,0.0,0.0607,0.0033,0.0128,0.1167,0.8113,0.7191,0.4687,0.601092896175,,,,,,,,,,,,0.3358,10055.0,0.0362,0.0025,0.0654,0.0202,0.4505,0.0033,0.0036,0.0407,0.3776,0.548387110233,
458140,,,,,,,,,,,,,0.77966779661,144.32665,13000.0,16563.0,,,,22894.0,,19275.0,,,,18824.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3636,0.2424,0.0,1.0,,,,,,,,,,,,,,0.7308,52.0,0.0,0.0192,0.0385,0.0192,0.0192,0.0,0.0,0.0,0.9038,,
367459,,,,,,,,,,,,,0.194944117647,184.29403,16600.0,,5727.0,,6820.0,,8893.0,,10683.0,,10802.0,,6846.0,0.0008,0.0008,0.0,0.0,0.0,0.0,0.0474,0.0129,0.0297,0.0,0.0225,0.0,0.0104,0.0153,0.0,0.4538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0739,0.0,0.0,0.0,0.0008,0.0,0.0,0.0297,0.2153,0.0867,0.0,0.3365,0.4097,0.5891,0.5005,0.4192,0.58170310702,,,,,,,,,,,,0.3597,6698.0,0.0272,0.0172,0.0267,0.0258,0.1614,0.0024,0.0348,0.0272,0.6774,0.561419487,32300.0
122658,,,,,,,,,,,,,0.329718233541,97.1429375,8750.0,,8630.0,,,,,,,,,,8630.0,0.0031,0.0,0.0031,0.0,0.0109,0.0,0.0071,0.033,0.0,0.0037,0.0183,0.0126,0.0279,0.0,0.0037,0.3666,0.0,0.0,0.0054,0.0,0.1169,0.0027,0.0,0.0,0.0003,0.0044,0.0136,0.0265,0.0051,0.1159,0.0,0.0265,0.0027,0.0,0.0173,0.0843,0.0877,0.0007,0.0701,0.4061,0.5588,0.7714,0.5968,0.29746835443,,,,,,,,,,,,0.3324,15393.0,0.0514,0.0047,0.1775,0.0937,0.4091,0.0051,0.0021,0.0103,0.2459,0.406209141016,29400.0
154110,,,,,,,,,,,,,0.363838692308,141.1514637,12714.0,,9156.0,,9636.0,,12510.0,,14181.0,,14244.0,,10951.0,0.1008,0.0,0.0,0.0,0.0,0.0119,0.0285,0.0095,0.0,0.0,0.0237,0.0,0.0083,0.0,0.0,0.2527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178,0.0,0.0344,0.0463,0.032,0.0,0.0,0.3049,0.1293,0.0,0.3876,0.3483,0.4136,0.6174,0.4403,0.657634408602,,,,,,,,,,,,0.2128,3025.0,0.0066,0.0033,0.0063,0.0397,0.0192,0.002,0.0017,0.0354,0.886,0.552328765392,31000.0
154378,,,,,,,,,,,,,0.320285365854,127.1184725,11450.0,,6911.0,,7656.0,,9412.0,,11605.0,,11772.0,,7822.0,0.0108,0.0,0.0,0.0,0.0,0.0145,0.0127,0.0,0.0,0.0,0.0307,0.0,0.0,0.0,0.0,0.3834,0.0,0.0,0.0,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0452,0.0,0.0,0.0235,0.0524,0.0271,0.0,0.0,0.3454,0.0524,0.0,0.421,0.5701,0.4507,0.5467,0.4493,0.571336760925,,,,,,,,,,,,0.2701,2698.0,0.0293,0.0078,0.0107,0.0385,0.0374,0.0015,0.0082,0.0219,0.8447,0.434210538864,26600.0
154396,,,,,,,,,,,,,0.479586122449,133.2246,12000.0,,7234.0,,9870.0,,,,10244.0,,,,7292.0,0.0333,0.0,0.0,0.0,0.0,0.0,0.0472,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.3806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139,0.0667,0.0611,0.0,0.0306,0.3056,0.0583,0.0,0.4466,0.419,0.2293,0.5498,0.2667,0.617346938776,,,,,,,,,,,,0.206,942.0,0.0234,0.0042,0.0042,0.0318,0.0318,0.0011,0.0085,0.0042,0.8907,0.550264537334,30800.0
167631,,,,,,,,,,,,,0.142814138439,,,,2121.0,,3311.0,,,,,,,,2399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127,0.0,0.0446,0.0159,0.0,0.0,0.0,0.0,0.0,0.4586,0.0,0.0637,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1752,0.121,0.0,0.0,0.5308,0.6467,0.4771,0.36,,,,,,,,,,,,,0.5691,2216.0,0.0,0.0041,0.019,0.4847,0.1665,0.0,0.0023,0.2708,0.0528,0.562592029572,32800.0
169521,,,,,,,,,,,,,0.217833007986,105.8025365,9530.0,,2625.0,,3916.0,,6520.0,,8619.0,,8558.0,,3996.0,0.0,0.0,0.0,0.0,0.0051,0.0,0.0169,0.003,0.0,0.0,0.0241,0.0,0.0114,0.0097,0.0144,0.4575,0.0,0.0,0.0,0.0,0.0008,0.0021,0.0,0.0,0.0,0.0266,0.0004,0.0681,0.0004,0.0,0.0254,0.0216,0.022,0.0,0.011,0.1531,0.1264,0.0,0.3497,0.4608,0.5973,0.7469,0.5571,0.570068545316,,,,,,,,,,,,0.3518,8664.0,0.0201,0.005,0.0063,0.1013,0.0643,0.0003,0.0029,0.0121,0.7876,0.453672796488,28100.0
181303,,,,,,,,,,,,,0.170785345282,97.86457075,8815.0,,7772.0,,8030.0,,7917.0,,10723.0,,7473.0,,7714.0,0.0126,0.0,0.0,0.0,0.016,0.0,0.0321,0.0345,0.0,0.0049,0.0345,0.0034,0.018,0.0117,0.0,0.2737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0515,0.0,0.0,0.0613,0.0642,0.0151,0.0005,0.0433,0.1857,0.1371,0.0,0.1643,0.3318,0.559,0.5044,0.3127,0.605104096709,,,,,,,,,,,,0.4427,7737.0,0.01,0.0085,0.0292,0.1612,0.1034,0.0017,0.0123,0.0485,0.6253,0.482463300228,28300.0
207290,,,,,,,,,,,,,0.243181838906,121.0567532,10904.0,,8175.0,,8959.0,,11564.0,,12860.0,,12861.0,,9305.0,0.1335,0.0297,0.0,0.0042,0.0064,0.0,0.0424,0.0,0.0911,0.0233,0.0042,0.0,0.0381,0.0,0.0,0.1441,0.0,0.0,0.0,0.0,0.0,0.0064,0.0,0.0,0.0,0.0,0.0424,0.0233,0.0,0.0127,0.0,0.0,0.0,0.0,0.0212,0.2797,0.0975,0.0,0.4537,0.5768,0.1937,0.5261,0.5192,0.540540540541,,,,,,,,,,,,0.2608,2137.0,0.0501,0.2106,0.0103,0.0791,0.0267,0.0,0.0253,0.0056,0.5924,0.434977591038,28600.0
208275,,,,,,,,,,,,,0.267062063733,161.52372545,14549.0,,9947.0,,10574.0,,11730.0,,13544.0,,13289.0,,10679.0,0.0172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0931,0.0,0.0392,0.0,0.0,0.0,0.0,0.5539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0588,0.0074,0.0,0.0,0.0809,0.1471,0.0,0.2017,0.3296,0.3761,0.3221,0.3273,0.460294117647,,,,,,,,,,,,0.392,1550.0,0.0368,0.0277,0.009,0.011,0.191,0.0058,0.0013,0.0252,0.6923,0.495726495981,28800.0
219189,,,,,,,,,,,,,0.657740063091,133.2246,12000.0,,8808.0,,9715.0,,12532.0,,13875.0,,13891.0,,11327.0,0.0545,0.0,0.0,0.0,0.045,0.0,0.0616,0.0308,0.0,0.0,0.1398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142,0.3389,0.0664,0.0,0.0,0.0,0.154,0.0948,0.0,0.6507,0.4053,0.1919,0.7868,0.7778,0.789237668161,,,,,,,,,,,,0.2677,1136.0,0.0097,0.0449,0.0,0.0026,0.0035,0.0009,0.0,0.0,0.9384,0.671742796898,38000.0
219408,,,,,,,,,,,,,0.1154,,,,7097.0,,7896.0,,8971.0,,,,,,7303.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1563,0.0,0.0313,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.4375,0.1563,0.0,0.0,0.6457,0.2011,0.3103,0.25,,,,,,,,,,,,,0.5361,189.0,0.0317,0.8995,0.0,0.0053,0.0,0.0,0.0,0.0,0.0635,0.296296298504,20900.0
219426,,,,,,,,,,,,,0.422869983416,146.86901945,13229.0,,11134.0,,11017.0,,13574.0,,15022.0,,15069.0,,12271.0,0.0353,0.0,0.0,0.0,0.0,0.0203,0.1305,0.0,0.0,0.0,0.0738,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.0,0.0,0.0053,0.0845,0.0128,0.0,0.0,0.339,0.215,0.0,0.7601,0.4641,0.3002,0.6014,0.6207,0.778062532035,,,,,,,,,,,,0.3685,2405.0,0.0175,0.0208,0.0083,0.0324,0.0324,0.0008,0.0,0.0528,0.8349,0.69866669178,36000.0
234933,,,,,,,,,,,,,0.316330721181,160.9353168,14496.0,,5772.0,,7086.0,,9276.0,,12070.0,,12289.0,,6906.0,0.0016,0.0,0.0,0.0,0.0,0.0004,0.0185,0.0743,0.0252,0.0067,0.024,0.0,0.0,0.0098,0.0,0.4654,0.0,0.0004,0.0,0.0,0.0,0.0106,0.0,0.0,0.0244,0.0,0.0,0.0,0.0,0.0,0.0039,0.0322,0.011,0.0,0.0008,0.2079,0.0829,0.0,0.2535,0.4047,0.4714,0.602,0.4474,0.571945046999,,,,,,,,,,,,0.38,9907.0,0.0774,0.007,0.0355,0.0204,0.0846,0.0046,0.0062,0.0562,0.7081,0.524975955486,32800.0
234951,,,,,,,,,,,,,0.351747852761,140.62966735,12667.0,,4415.0,,6339.0,,8812.0,,11423.0,,11423.0,,5548.0,0.0,0.0,0.0,0.0,0.0,0.0141,0.0955,0.0806,0.0116,0.0,0.0324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158,0.0,0.0,0.0133,0.1553,0.0199,0.0025,0.0191,0.5116,0.0282,0.0,0.2976,0.3661,0.158,0.6325,0.4545,0.527520098949,,,,,,,,,,,,0.6645,1633.0,0.0374,0.0122,0.0606,0.1684,0.0459,0.0159,0.0159,0.0374,0.6062,0.539030373096,32900.0
235334,,,,,,,,,,,,,0.390713907285,128.78378,11600.0,,5286.0,,5468.0,,8136.0,,12513.0,,,,5855.0,0.0,0.0073,0.0,0.0,0.0,0.0,0.024,0.0,0.0042,0.0,0.0136,0.0,0.0,0.0,0.0,0.1835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,0.0,0.0,0.0177,0.0,0.0,0.3055,0.0177,0.1502,0.0511,0.0,0.1022,0.1168,0.0,0.1597,0.4593,0.1772,0.633,0.6667,0.490625,,,,,,,,,,,,0.5087,1061.0,0.0848,0.0236,0.0217,0.0179,0.0895,0.0047,0.0009,0.0123,0.7446,0.435318261385,26100.0
236638,,,,,,,,,,,,,0.24490546697,133.6020697,12034.0,,7656.0,,8246.0,,11575.0,,13633.0,,13708.0,,8820.0,0.0,0.0624,0.0,0.0,0.0,0.0,0.0477,0.0266,0.0147,0.0,0.0578,0.0,0.0,0.0101,0.0,0.289,0.0,0.0055,0.0,0.0,0.0,0.0028,0.0,0.0,0.0229,0.0,0.0,0.0211,0.0,0.0046,0.0,0.0266,0.0266,0.0,0.0,0.2394,0.1422,0.0,0.1334,0.2716,0.3692,0.5785,0.3421,0.654263565891,,,,,,,,,,,,0.4338,2768.0,0.0441,0.0083,0.0434,0.0253,0.1199,0.0079,0.0426,0.0155,0.6929,0.489361703396,31300.0
236656,,,,,,,,,,,,,0.322448195576,103.59322855,9331.0,,6118.0,,7404.0,,9035.0,,10785.0,,12214.0,,7032.0,0.0216,0.0,0.0,0.0,0.0,0.0,0.0482,0.0151,0.0166,0.0,0.0734,0.0,0.0,0.0108,0.0,0.4118,0.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0281,0.0,0.0,0.0094,0.0,0.0,0.0,0.0108,0.0086,0.0,0.0,0.2469,0.0907,0.0,0.1223,0.3102,0.401,0.6,0.471,0.562974203338,,,,,,,,,,,,0.4107,3284.0,0.091,0.0167,0.0518,0.0335,0.0816,0.0097,0.0073,0.0646,0.6437,0.485125869513,31600.0
236887,,,,,,,,,,,,,0.428207179487,133.2246,12000.0,,5444.0,,6490.0,,8354.0,,10099.0,,11721.0,,6375.0,0.0465,0.0077,0.0,0.0,0.0,0.0,0.0525,0.0148,0.0066,0.0,0.0098,0.0011,0.0,0.0038,0.0,0.1859,0.0,0.0005,0.0,0.0,0.0,0.0033,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.1011,0.0552,0.0787,0.0454,0.0,0.2805,0.1011,0.0,0.1923,0.3132,0.2379,0.6722,0.3333,0.624884792627,,,,,,,,,,,,0.5449,2715.0,0.049,0.0122,0.0099,0.0357,0.172,0.0044,0.0011,0.0483,0.6674,0.521212100983,31400.0
384342,,,,,,,,,,,,,0.321441925701,87.978195225,7924.5,,5985.0,,6758.0,,9155.0,,10503.0,,9901.0,,7493.0,0.0,0.0,0.0,0.0,0.0,0.0061,0.0348,0.0,0.0,0.0045,0.0242,0.0,0.0151,0.0,0.0,0.6188,0.0,0.0,0.0,0.0,0.1543,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,0.003,0.0121,0.0076,0.0,0.0182,0.0832,0.0061,0.0,0.1376,0.2586,0.536,0.5996,0.3135,0.549397590361,,,,,,,,,,,,0.3035,4692.0,0.0315,0.0021,0.0128,0.0944,0.0484,0.0019,0.0045,0.0198,0.7845,0.397590368986,27900.0
483045,,,,,,,,,,,,,0.3892,59.3737634,5348.0,,2612.0,,3483.0,,5244.0,,6610.0,,7494.0,,2945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345,0.0487,0.0203,0.0,0.0042,0.0,0.0621,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.037,0.0,0.0008,0.0167,0.1635,0.0256,0.0259,0.0033,0.1974,0.3525,0.0,0.2912,0.6738,0.5547,0.4649,0.5679,,,,,,,,,,,,,0.5555,7146.0,0.0115,0.0025,0.0077,0.534,0.022,0.0004,0.001,0.0137,0.4072,,
107318,,,,,,,,,,,,,0.164854054054,,,,10035.0,,10358.0,,11448.0,,,,,,10158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0688,0.0,0.0399,0.0,0.0145,0.0,0.0,0.0,0.0,0.2826,0.0,0.0,0.0,0.0,0.0254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2174,0.0906,0.0,0.0036,0.2065,0.0507,0.0,0.0,0.5818,0.4719,0.4,0.3267,,,,,,,,,,,,,0.3659,1263.0,0.0523,0.0024,0.0063,0.5574,0.0016,0.0016,0.0063,0.0,0.3721,0.340425521135,21800.0
107549,,,,,,,,,,,,,0.387954698795,141.5511375,12750.0,,5881.0,,6313.0,,7102.0,,6964.0,,,,6035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0549,0.0,0.0,0.0,0.017,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.0644,0.0,0.0,0.0,0.0,0.0,0.0,0.0303,0.0114,0.0,0.0,0.036,0.0,0.0,0.0,0.6117,0.0511,0.0,0.4618,0.7091,0.2985,0.5378,0.2766,0.42908438061,,,,,,,,,,,,0.4473,1226.0,0.0,0.0065,0.0024,0.0041,0.0139,0.0008,0.0,0.0033,0.969,0.382749319077,25200.0
107585,17.0,22.0,20.0,16.0,22.0,19.0,17.0,21.0,19.0,,,,0.256442922794,105.469475,9500.0,,5940.0,,6822.0,,8660.0,,9541.0,,10039.0,,6770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111,0.0,0.0209,0.0,0.2907,0.0,0.0389,0.0,0.0,0.2754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0876,0.064,0.0,0.0181,0.1391,0.0542,0.0,0.4113,0.672,0.3895,0.5472,0.4071,0.625225225225,,,,,,,,,,930.0,930.0,0.3541,2077.0,0.0462,0.0043,0.0082,0.0968,0.0067,0.0005,0.0212,0.0554,0.7607,0.463087260723,25600.0
109907,,,,,,,,,,,,,0.168782489451,,,,9214.0,,,,,,,,,,9214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119,0.004,0.0,0.0,0.0,0.0,0.0357,0.0,0.0,0.131,0.0,0.0,0.0,0.0,0.0873,0.0,0.0,0.0,0.0,0.0,0.0079,0.0595,0.0,0.4127,0.0,0.0516,0.0119,0.0,0.0,0.004,0.1825,0.0,0.0,0.4941,0.5967,0.5368,0.2547,,,,,,,,,,,,,0.5086,2866.0,0.0464,0.0087,0.0286,0.1577,0.3838,0.0077,0.0007,0.0063,0.3601,0.44535073638,31800.0
126119,,,,,,,,,,,,,0.25702037437,49.959225,4500.0,,6014.0,,,,,,,,,,6014.0,0.0,0.0,0.0,0.0,0.0055,0.0,0.0193,0.0675,0.0,0.0,0.0028,0.0,0.0427,0.0041,0.0124,0.0758,0.0,0.0041,0.0041,0.0,0.1309,0.0014,0.0,0.0,0.0014,0.0,0.0289,0.0386,0.0028,0.1433,0.0,0.0138,0.0248,0.0,0.011,0.1777,0.1749,0.0124,0.0273,0.4153,0.5875,0.6183,0.3742,0.412993039443,,,,,,,,,,,,0.3883,6345.0,0.0574,0.0106,0.1144,0.0429,0.2782,0.0046,0.0002,0.0519,0.44,0.382650345564,26200.0
141796,,,,,,,,,,,,,0.213993886463,116.571525,10500.0,,3484.0,,4796.0,,6334.0,,8608.0,,9242.0,,4388.0,0.0,0.0,0.0,0.0,0.0,0.0142,0.0427,0.1249,0.0,0.0,0.0,0.0,0.0067,0.021,0.0,0.4568,0.0,0.0067,0.0,0.0,0.0251,0.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1827,0.1132,0.0,0.0895,0.1842,0.5027,0.6591,0.4354,0.698890649762,,,,,,,,,,,,0.3362,6025.0,0.2453,0.0018,0.4158,0.0133,0.0793,0.0385,0.1059,0.0043,0.0958,0.568750023842,33300.0
156921,,,,,,,,,,,,,0.170208531187,147.818244725,13314.5,,5891.0,,6365.0,,8288.0,,10132.0,,10244.0,,6662.0,0.0003,0.0,0.0,0.0017,0.0,0.0028,0.0436,0.0367,0.0066,0.0,0.0436,0.0,0.0294,0.0,0.0,0.1929,0.0,0.001,0.0,0.0,0.0297,0.0,0.0,0.0,0.0,0.001,0.0,0.0176,0.008,0.0,0.028,0.0951,0.0332,0.0,0.0142,0.2873,0.1272,0.0,0.3626,0.4638,0.6135,0.4851,0.3801,0.455823763768,,,,,,,,,,,,0.438,11632.0,0.0245,0.0033,0.026,0.2438,0.05,0.0016,0.0035,0.0103,0.6369,0.432393342257,26200.0
157304,,,,,,,,,,,,,0.436274504249,116.36058605,10481.0,,5049.0,,5145.0,,7216.0,,9259.0,,8835.0,,5838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389,0.0,0.0,0.0,0.0458,0.0,0.0302,0.0,0.0,0.1321,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0173,0.0,0.0,0.0,0.0112,0.133,0.0,0.0,0.4888,0.0976,0.0,0.2281,0.3263,0.4552,0.6445,0.4141,0.643391521197,,,,,,,,,,,,0.4938,2625.0,0.0179,0.0015,0.0053,0.0648,0.0187,0.0,0.0004,0.0027,0.8888,0.427244573832,26800.0
157553,,,,,,,,,,,,,0.210462448418,140.4853407,12654.0,,5190.0,,5833.0,,8427.0,,10468.0,,10155.0,,5846.0,0.0,0.0,0.0,0.0,0.0,0.0117,0.0249,0.0044,0.0,0.0,0.0587,0.0,0.0,0.0,0.0,0.1496,0.0,0.0,0.0,0.0,0.0286,0.0,0.0,0.0,0.0,0.0,0.0,0.0191,0.0132,0.0,0.129,0.2287,0.0125,0.0,0.0213,0.1891,0.1092,0.0,0.2813,0.4454,0.2784,0.5573,0.4203,0.423153692615,,,,,,,,,,,,0.4498,3283.0,0.0058,0.0018,0.0024,0.0073,0.007,0.0006,0.0009,0.0079,0.9662,0.396902233362,23000.0
157739,,,,,,,,,,,,,0.361637421384,118.020342525,10630.5,,5621.0,,5921.0,,8675.0,,9970.0,,10760.0,,6167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163,0.0,0.0,0.0,0.0234,0.0,0.0031,0.0,0.0,0.2396,0.0,0.0,0.0,0.0,0.0143,0.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.0,0.0,0.0234,0.0938,0.0999,0.0255,0.0,0.4037,0.051,0.002,0.2132,0.3703,0.2405,0.5861,0.3103,0.525423728814,,,,,,,,,,,,0.4673,2582.0,0.0124,0.0019,0.0031,0.0252,0.0062,0.0,0.0,0.0097,0.9415,0.379014998674,22100.0
173115,,,,,,,,,,,,,0.376735915493,122.12255,11000.0,,9158.0,,9189.0,,12270.0,,14200.0,,14342.0,,11047.0,0.0064,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0386,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.0386,0.0,0.0,0.0,0.6717,0.1052,0.0,0.5038,0.4589,0.478,0.5556,0.4545,0.622914349277,,,,,,,,,,,,0.5115,795.0,0.0528,0.0969,0.0101,0.0239,0.0239,0.0013,0.0,0.005,0.7862,0.534704387188,
173416,,,,,,,,,,,,,0.369367567568,133.2246,12000.0,,12863.0,,13235.0,,14972.0,,17329.0,,17821.0,,14681.0,0.0169,0.0,0.0,0.0,0.0,0.0,0.0591,0.0,0.0,0.0,0.039,0.0,0.0158,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.0105,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0802,0.0717,0.0475,0.02,0.0643,0.3502,0.2046,0.0,0.4214,0.3471,0.4407,0.6438,0.5,0.73420888055,,,,,,,,,,,,0.5192,2641.0,0.0398,0.008,0.0379,0.0807,0.0557,0.0011,0.0042,0.0189,0.7539,0.621402859688,34400.0
