UNITID,ACTCM25,ACTCM75,ACTCMMID,ACTEN25,ACTEN75,ACTENMID,ACTMT25,ACTMT75,ACTMTMID,ACTWR25,ACTWR75,ACTWRMID,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,GRAD_DEBT_MDN10YR_SUPP,GRAD_DEBT_MDN_SUPP,NPT41_PRIV,NPT41_PUB,NPT42_PRIV,NPT42_PUB,NPT43_PRIV,NPT43_PUB,NPT44_PRIV,NPT44_PUB,NPT45_PRIV,NPT45_PUB,NPT4_PRIV,NPT4_PUB,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,PCTFLOAN,PCTPELL,PPTUG_EF,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,RPY_3YR_RT_SUPP,SATMT25,SATMT75,SATMTMID,SATVR25,SATVR75,SATVRMID,SATWR25,SATWR75,SATWRMID,SAT_AVG,SAT_AVG_ALL,UG25abv,UGDS,UGDS_2MOR,UGDS_AIAN,UGDS_ASIAN,UGDS_BLACK,UGDS_HISP,UGDS_NHPI,UGDS_NRA,UGDS_UNKN,UGDS_WHITE,gt_25k_p6,md_earn_wne_p10
171456,19.0,25.0,22.0,18.0,25.0,22.0,17.0,24.0,21.0,,,,0.461766838636,,247.78665395,22319.0,,8984.0,,10608.0,,14320.0,,16905.0,,17461.0,,13028.0,0.0,0.0348,0.0,0.0012,0.0269,0.0,0.0049,0.0086,0.0678,0.0,0.0513,0.0055,0.0128,0.0061,0.033,0.0195,0.0,0.0678,0.0024,0.0,0.0079,0.0385,0.0031,0.0,0.0098,0.0,0.0281,0.0709,0.0269,0.0434,0.0202,0.0305,0.0122,0.0,0.0812,0.1576,0.1136,0.0134,0.6408,0.3848,0.0785,0.722,,0.5,,0.752894736842,,,,,,,,,,1030.0,1030.0,0.1619,7959.0,0.0188,0.02,0.0055,0.0237,0.0281,0.0008,0.0094,0.0407,0.8529,0.526985347271,34800.0
171599,17.0,22.0,20.0,15.0,22.0,19.0,17.0,22.0,20.0,,,,0.429703448276,,299.75535,27000.0,16117.0,,16283.0,,17845.0,,20619.0,,23165.0,,18341.0,,0.0,0.0091,0.0,0.0,0.0365,0.0,0.0046,0.0,0.1142,0.0,0.0,0.0,0.0,0.0,0.0137,0.0228,0.0,0.1324,0.0091,0.0,0.0,0.1233,0.0,0.0,0.0046,0.0,0.0594,0.1553,0.0,0.0274,0.0,0.0,0.0,0.0,0.0548,0.0,0.2055,0.0274,0.8011,0.457,0.0463,0.6397,,0.5,,0.729166666667,420.0,480.0,450.0,370.0,420.0,395.0,,,,927.0,927.0,0.0527,1016.0,0.0236,0.0069,0.0049,0.1033,0.0561,0.002,0.0039,0.001,0.7982,0.516431927681,34100.0
183938,,,,,,,,,,,,,,0.199357045702,105.469475,9500.0,,8279.0,,8659.0,,9680.0,,9906.0,,10113.0,,8746.0,0.0,0.0,0.0,0.0,0.0,0.0193,0.0133,0.0,0.0596,0.009,0.0289,0.003,0.0,0.0084,0.0,0.4494,0.0,0.0,0.0,0.0,0.0,0.0042,0.0,0.0,0.0,0.0006,0.0,0.1096,0.041,0.0,0.0,0.0066,0.0,0.0,0.0018,0.2247,0.0205,0.0,0.1556,0.4009,0.4249,,0.6036,,0.4394,0.615659635324,,,,,,,,,,,,0.3823,12096.0,0.0048,0.0138,0.0492,0.2283,0.1455,0.003,0.02,0.032,0.5035,0.481636583805,31900.0
183974,18.0,23.0,21.0,,,,,,,,,,0.527668858131,,277.55125,25000.0,15258.0,,20892.0,,29399.0,,31684.0,,32707.0,,25419.0,,0.0531,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.2015,0.0,0.0147,0.0183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0549,0.0623,0.033,0.0275,0.0,0.0,0.0,0.0,0.0696,0.0,0.3736,0.0256,0.5817,0.2744,0.0574,0.7091,,0.6667,,0.861396303901,410.0,550.0,480.0,410.0,540.0,475.0,400.0,540.0,470.0,956.0,956.0,0.3138,1708.0,0.007,0.0029,0.0146,0.106,0.1042,0.0,0.0363,0.1563,0.5726,0.672752797604,41600.0
184481,,,,,,,,,,,,,,0.116033529523,,,,3784.0,,4553.0,,6400.0,,7116.0,,,,4065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118,0.0,0.1041,0.0251,0.0443,0.0,0.0,0.0162,0.0,0.1027,0.0,0.0458,0.0081,0.0,0.0,0.0,0.0,0.0,0.0044,0.0007,0.0,0.0805,0.0369,0.0975,0.0,0.0,0.0,0.0,0.0126,0.2245,0.1846,0.0,0.0,0.5865,0.4373,,0.58,,0.3741,,,,,,,,,,,,,0.3931,11150.0,0.0052,0.0022,0.0313,0.4925,0.2465,0.002,0.0792,0.0604,0.0807,0.462702691555,31000.0
197610,,,,,,,,,,,,,0.0645290322581,,,,146.0,,3126.0,,1012.0,,,,,,1172.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444,0.0,0.6282,,,,,,,,,,,,,,,,0.0197,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
197692,,,,,,,,,,,,,0.824568421053,,,,,,4518.0,,6632.0,,,,,,5223.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1169,0.0,0.8966,,,,,,,,,,,,,,,,,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
197735,,,,,,,,,,,,,0.761016981132,,,,5232.0,,5023.0,,5498.0,,5473.0,,,,5237.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8707,0.0,0.9778,,,,,,,,,,,,,,,,0.0021,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234,0.0,0.9766,0.0735294148326,13500.0
198260,,,,,,,,,,,,,,0.160810756124,105.469475,9500.0,,11181.0,,11198.0,,12374.0,,15145.0,,15275.0,,11296.0,0.01,0.0,0.0,0.0,0.0,0.0012,0.0618,0.0195,0.0245,0.0062,0.0315,0.0021,0.0021,0.041,0.0,0.4075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0311,0.0,0.0,0.0141,0.0402,0.0182,0.0,0.0435,0.1522,0.0858,0.0,0.1357,0.4121,0.6323,,0.5575,,0.5329,,,,,,,,,,,,,0.4498,18774.0,0.0305,0.0046,0.0247,0.3471,0.0926,0.0011,0.0463,0.0358,0.4173,0.426459133625,28100.0
198303,14.0,17.0,16.0,11.0,16.0,14.0,15.0,17.0,16.0,,,,0.243029013255,,355.2656,32000.0,17365.0,,18266.0,,18726.0,,23202.0,,26610.0,,17979.0,,0.0,0.0,0.0,0.0,0.0,0.0786,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0143,0.0071,0.0,0.0714,0.0,0.0,0.0643,0.0929,0.0071,0.0,0.0,0.0,0.1071,0.1214,0.0,0.0643,0.0,0.0,0.0,0.0,0.05,0.0,0.1714,0.05,0.8486,0.6713,0.0558,0.4825,,,,0.567901234568,340.0,440.0,390.0,360.0,430.0,395.0,340.0,420.0,380.0,777.0,777.0,0.0779,1361.0,0.0382,0.0088,0.0007,0.6958,0.0257,0.0,0.0118,0.0073,0.2116,0.4868735075,35400.0
198321,,,,,,,,,,,,,,0.383344761905,,,,-58.0,,741.0,,2446.0,,3611.0,,,,393.0,0.0,0.0,0.0,0.0,0.0,0.0133,0.0913,0.0513,0.0703,0.0,0.0114,0.0,0.0057,0.0057,0.0,0.2776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171,0.0,0.0932,0.0,0.0,0.0266,0.0247,0.0703,0.0,0.0,0.1863,0.0551,0.0,0.0,0.5071,0.6314,,0.4906,,0.3835,,,,,,,,,,,,,0.4082,3123.0,0.0122,0.0042,0.0048,0.2229,0.0282,0.001,0.0083,0.0141,0.7045,0.333333343267,23100.0
198464,21.0,24.0,23.0,20.0,24.0,22.0,20.0,25.0,23.0,6.0,8.0,7.0,0.572774595814,,263.956789775,23775.5,,8583.0,,10868.0,,14428.0,,18762.0,,19601.0,,14059.0,0.0,0.0,0.0028,0.0,0.0618,0.0,0.0115,0.0,0.1218,0.0125,0.0673,0.0053,0.0376,0.0,0.0208,0.0065,0.0,0.062,0.0051,0.0,0.0,0.0406,0.0016,0.0,0.0148,0.0,0.0404,0.0387,0.0194,0.0563,0.0,0.0,0.0,0.0,0.0353,0.1584,0.1665,0.0131,0.5528,0.3211,0.1094,0.8088,,0.4737,,0.85212952624,500.0,570.0,535.0,480.0,550.0,515.0,450.0,540.0,495.0,1050.0,1050.0,0.1535,20625.0,0.0291,0.0056,0.026,0.1562,0.051,0.0011,0.0042,0.0171,0.7097,0.671787440777,39200.0
198871,,,,11.0,15.0,13.0,15.0,18.0,17.0,,,,,0.172694736842,170.7717331,15382.0,15631.0,,15759.0,,18954.0,,20209.0,,25671.0,,17097.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7429,0.0,0.0857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1714,0.0,0.8681,0.7348,0.003,,0.4429,,0.0,0.438746438746,330.0,430.0,380.0,330.0,420.0,375.0,,,,755.0,755.0,0.0103,676.0,0.0281,0.0104,0.003,0.6731,0.0044,0.0,0.0044,0.0799,0.1967,0.360236227512,27700.0
198914,,,,,,,,,,,,,,0.476041223404,88.8164,8000.0,,9928.0,,10631.0,,11443.0,,15026.0,,,,10443.0,0.0694,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.059,0.0,0.0174,0.0,0.0,0.0,0.0,0.1285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0799,0.0521,0.1667,0.0,0.0,0.2396,0.0451,0.0,0.082,0.5295,0.5193,,0.6643,,0.4341,,,,,,,,,,,,,0.2632,751.0,0.0,0.0093,0.0053,0.0067,0.0213,0.0,0.0,0.1744,0.783,0.358024686575,22900.0
210739,22.0,26.0,24.0,20.0,26.0,23.0,19.0,25.0,22.0,,,,0.68963256705,,299.75535,27000.0,20017.0,,21470.0,,25103.0,,28708.0,,29898.0,,27080.0,,0.0,0.0,0.0,0.0,0.0289,0.0,0.0347,0.0,0.0424,0.0,0.0,0.0,0.0,0.0058,0.0154,0.0154,0.0,0.0501,0.0077,0.0,0.0,0.0597,0.0019,0.0135,0.0231,0.0,0.0809,0.0578,0.0,0.0135,0.0,0.0,0.0,0.0,0.1079,0.2293,0.2004,0.0116,0.6649,0.2666,0.2603,0.8509,,,,0.898734177215,460.0,600.0,530.0,470.0,590.0,530.0,,,,1069.0,1069.0,0.3127,2482.0,0.0,0.0064,0.0226,0.0479,0.0862,0.002,0.0,0.0774,0.7575,0.717079520226,48300.0
211307,,,,,,,,,,,,,,0.151163869407,126.28581875,11375.0,,6941.0,,8192.0,,10662.0,,11773.0,,11979.0,,9025.0,0.0,0.0032,0.0,0.0054,0.0258,0.0,0.0526,0.0118,0.0849,0.0,0.0183,0.0,0.0365,0.0387,0.0,0.1171,0.0,0.0043,0.0054,0.0,0.0118,0.0075,0.0,0.0,0.0,0.0193,0.0516,0.0462,0.0,0.0,0.0032,0.0,0.0193,0.0,0.0612,0.1966,0.1794,0.0,0.1634,0.2352,0.6535,,0.7109,,0.461,0.761508951407,,,,,,,,,,,,0.3008,9347.0,0.0228,0.0089,0.0242,0.0456,0.0496,0.001,0.0031,0.2239,0.6209,0.580619513988,35800.0
211893,,,,,,,,,,,,,0.890905454545,,,,370.0,,8061.0,,-9447.0,,,,,,2584.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.464,0.16,0.0,0.8929,,,,,,,,,,,,,,,,0.0164,122.0,0.0,0.0,0.2049,0.0246,0.0164,0.0,0.3689,0.0,0.3852,,
223232,24.0,29.0,27.0,24.0,30.0,27.0,24.0,28.0,26.0,7.0,8.0,8.0,0.746745578603,,280.67092605,25281.0,26425.0,,27775.0,,30643.0,,32273.0,,37474.0,,32333.0,,0.0,0.0078,0.0004,0.0018,0.0727,0.0,0.0173,0.0,0.0613,0.0336,0.0,0.0137,0.0262,0.0,0.017,0.0022,0.0,0.1237,0.0089,0.0,0.0114,0.0207,0.0151,0.0007,0.0151,0.0,0.0546,0.0,0.0148,0.0624,0.0,0.0,0.0,0.0018,0.0461,0.124,0.2333,0.0133,0.4916,0.22,0.0142,0.8825,,,,0.873540301908,570.0,670.0,620.0,550.0,660.0,605.0,530.0,640.0,585.0,1215.0,1215.0,0.0245,13221.0,0.0473,0.0033,0.0646,0.0741,0.1386,0.0003,0.0289,0.002,0.6408,0.73447984457,49100.0
224350,,,,,,,,,,,,,,0.128680276609,77.71435,7000.0,,4380.0,,5268.0,,8666.0,,10152.0,,10405.0,,5167.0,0.0,0.0,0.0,0.0,0.0073,0.0046,0.0,0.0417,0.006,0.0,0.0305,0.0232,0.0152,0.0258,0.0093,0.1338,0.0,0.0046,0.004,0.0,0.0026,0.0053,0.0,0.0,0.0026,0.0464,0.0185,0.047,0.0053,0.0053,0.0179,0.1457,0.055,0.0,0.0126,0.2291,0.0967,0.004,0.1645,0.3755,0.7098,,0.5662,,0.45,0.564501779359,,,,,,,,,,,,0.3709,10502.0,0.0252,0.0036,0.016,0.0311,0.6296,0.0019,0.0013,0.0168,0.2744,0.466296046972,29100.0
238722,,,,,,,,,,,,,,0.389925,120.84581425,10885.0,,6137.0,,7178.0,,9239.0,,11139.0,,11194.0,,8181.0,0.0268,0.0107,0.0,0.0,0.0,0.011,0.0573,0.0162,0.0092,0.0,0.0356,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0184,0.0,0.0,0.0,0.0,0.0018,0.0,0.0863,0.0,0.0,0.0165,0.0481,0.0419,0.0621,0.0132,0.4256,0.1179,0.0,0.3477,0.3074,0.627,,0.6346,,0.4758,0.726697150897,,,,,,,,,,,,0.4892,7027.0,0.0041,0.0139,0.0408,0.0239,0.0349,0.0016,0.0017,0.0636,0.8154,0.601483821869,35200.0
239008,,,,,,,,,,,,,,0.42755615942,91.364320475,8229.5,,6954.0,,6931.0,,9890.0,,11414.0,,11438.0,,8728.0,0.0268,0.0,0.0,0.0,0.0,0.0,0.0596,0.0,0.0099,0.0,0.0427,0.0,0.0,0.0119,0.0,0.0,0.0,0.0,0.0,0.0,0.0159,0.0,0.0,0.0,0.0,0.0278,0.0,0.0328,0.0,0.0,0.0129,0.0408,0.0497,0.0,0.0,0.5378,0.1312,0.0,0.3534,0.3585,0.6013,,0.6978,,0.6188,0.789590254707,,,,,,,,,,,,0.5075,2255.0,0.0279,0.0049,0.0506,0.0115,0.0257,0.0018,0.0,0.0075,0.8701,0.613747954369,32300.0
239390,17.0,23.0,20.0,16.0,23.0,20.0,16.0,24.0,20.0,,,,0.3799932,,338.612525,30500.0,10274.0,,11432.0,,14651.0,,17861.0,,23358.0,,13703.0,,0.0,0.0,0.0,0.0,0.0229,0.0,0.0,0.0,0.0321,0.0,0.0,0.0092,0.0,0.0,0.0229,0.0,0.0,0.0046,0.0,0.0,0.0092,0.0,0.0,0.0046,0.0138,0.0092,0.078,0.0596,0.0872,0.0183,0.0,0.0,0.0,0.0,0.1284,0.2706,0.2202,0.0092,0.6679,0.4725,0.1603,0.7158,,,,0.808,473.0,585.0,529.0,468.0,575.0,522.0,370.0,545.0,458.0,957.0,957.0,0.3283,811.0,0.0259,0.0049,0.0666,0.2207,0.1443,0.0012,0.0049,0.0086,0.5228,0.668845295906,37000.0
240426,19.0,24.0,22.0,18.0,24.0,21.0,18.0,24.0,21.0,,,,0.383642767296,,260.898175,23500.0,,9319.0,,10237.0,,13977.0,,16107.0,,16473.0,,12989.0,0.0,0.0,0.0,0.0,0.1242,0.0,0.0062,0.0,0.1656,0.0,0.0,0.0,0.0,0.058,0.029,0.0104,0.0,0.0683,0.0104,0.0,0.1056,0.0,0.0,0.0,0.0083,0.0,0.0228,0.0,0.0683,0.0518,0.0,0.0,0.0,0.0,0.0725,0.0,0.1905,0.0083,0.6531,0.4184,0.1677,0.6565,,0.2,,0.8192048012,,,,,,,,,,1010.0,1010.0,0.3011,2415.0,0.0269,0.0265,0.0099,0.0203,0.0207,0.0012,0.0559,0.0033,0.8352,0.565819859505,35600.0
240444,26.0,30.0,28.0,26.0,32.0,29.0,26.0,31.0,29.0,8.0,9.0,9.0,0.823355377594,,255.34715,23000.0,,8306.0,,11137.0,,16215.0,,21188.0,,22900.0,,18387.0,0.0273,0.0128,0.0036,0.0162,0.0566,0.0,0.0159,0.0,0.0218,0.1037,0.0,0.0449,0.0257,0.0123,0.0287,0.0,0.0,0.1423,0.0189,0.0,0.0318,0.0128,0.0108,0.0,0.0177,0.0,0.0414,0.0,0.011,0.139,0.0,0.0,0.0,0.0,0.0294,0.0419,0.1031,0.0303,0.3616,0.1501,0.0448,0.9517,,0.75,,0.953165374677,630.0,750.0,690.0,530.0,650.0,590.0,580.0,670.0,625.0,1268.0,1268.0,0.0554,29504.0,0.0264,0.0022,0.0551,0.0215,0.0459,0.0012,0.0725,0.0038,0.7713,0.776665985584,51000.0
399212,,,,,,,,,,,,,,0.37777799458,,,,3136.0,,,,,,,,,,3136.0,0.0,0.0,0.0,0.0,0.0076,0.0,0.0044,0.0131,0.0055,0.0,0.0935,0.0007,0.0015,0.0,0.0033,0.4913,0.0,0.0055,0.0033,0.0,0.0604,0.0,0.0007,0.0,0.0055,0.0,0.0222,0.0,0.0,0.012,0.1018,0.0033,0.0,0.0978,0.0029,0.0,0.0607,0.0033,0.0128,0.1167,0.8113,,0.7191,,0.4687,0.601092896175,,,,,,,,,,,,0.3358,10055.0,0.0362,0.0025,0.0654,0.0202,0.4505,0.0033,0.0036,0.0407,0.3776,0.548387110233,
449870,,,,,,,,,,,,,,,,,5502.0,,16282.0,,16582.0,,14082.0,,,,8270.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.2667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4667,0.0,0.1719,0.1719,0.1744,0.8,,,,,,,,,,,,,,,,0.2465,86.0,0.0233,0.0,0.1279,0.0116,0.4535,0.0,0.3372,0.0116,0.0349,,
458140,,,,,,,,,,,,,,0.77966779661,144.32665,13000.0,16563.0,,,,22894.0,,19275.0,,,,18824.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3636,0.2424,0.0,,1.0,,,,,,,,,,,,,,,0.7308,52.0,0.0,0.0192,0.0385,0.0192,0.0192,0.0,0.0,0.0,0.9038,,
240277,21.0,25.0,23.0,20.0,24.0,22.0,19.0,25.0,22.0,,,,0.485030209372,,241.03660755,21711.0,,8404.0,,10858.0,,14312.0,,16378.0,,16464.0,,13969.0,0.0,0.0413,0.0,0.0015,0.0582,0.0,0.0133,0.0,0.0612,0.0,0.0,0.0177,0.0,0.0,0.0236,0.129,0.0,0.0192,0.0111,0.0,0.1599,0.0,0.0037,0.0,0.0074,0.0,0.0685,0.0,0.0376,0.0531,0.0,0.0,0.0,0.0,0.0501,0.0774,0.1422,0.0243,0.5818,0.3292,0.2533,0.7192,,0.3704,,0.902553191489,,,,,,,,,,1070.0,1070.0,0.2631,5765.0,0.0225,0.0134,0.0272,0.012,0.0361,0.0012,0.0168,0.0036,0.8671,0.659393966198,39600.0
367459,,,,,,,,,,,,,,0.194944117647,184.29403,16600.0,,5727.0,,6820.0,,8893.0,,10683.0,,10802.0,,6846.0,0.0008,0.0008,0.0,0.0,0.0,0.0,0.0474,0.0129,0.0297,0.0,0.0225,0.0,0.0104,0.0153,0.0,0.4538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0739,0.0,0.0,0.0,0.0008,0.0,0.0,0.0297,0.2153,0.0867,0.0,0.3365,0.4097,0.5891,,0.5005,,0.4192,0.58170310702,,,,,,,,,,,,0.3597,6698.0,0.0272,0.0172,0.0267,0.0258,0.1614,0.0024,0.0348,0.0272,0.6774,0.561419487,32300.0
449658,,,,,,,,,,,,,0.129633333333,,,,5295.0,,4700.0,,7248.0,,,,,,6128.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,0.0088,0.8929,,,,,,,,,,,,,,,,0.1228,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.9912,,
443049,,,,,,,,,,,,,0.815794736842,,171.543325575,15451.5,21676.0,,,,,,,,,,21676.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2424,0.0,0.3209,0.403,0.3923,0.8,,,,0.741935483871,,,,,,,,,,,,0.7852,130.0,0.0385,0.0,0.0923,0.3154,0.0769,0.0,0.1154,0.1385,0.2231,,
443058,,,,,,,,,,,,,,,,,,,,,16025.0,,,,,,16025.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.6,0.0526,,,,,,,,,,,,,,,,,0.4103,19.0,0.0,0.1579,0.2632,0.0526,0.0526,0.0,0.0526,0.0,0.4211,,
122658,,,,,,,,,,,,,,0.329718233541,97.1429375,8750.0,,8630.0,,,,,,,,,,8630.0,0.0031,0.0,0.0031,0.0,0.0109,0.0,0.0071,0.033,0.0,0.0037,0.0183,0.0126,0.0279,0.0,0.0037,0.3666,0.0,0.0,0.0054,0.0,0.1169,0.0027,0.0,0.0,0.0003,0.0044,0.0136,0.0265,0.0051,0.1159,0.0,0.0265,0.0027,0.0,0.0173,0.0843,0.0877,0.0007,0.0701,0.4061,0.5588,,0.7714,,0.5968,0.29746835443,,,,,,,,,,,,0.3324,15393.0,0.0514,0.0047,0.1775,0.0937,0.4091,0.0051,0.0021,0.0103,0.2459,0.406209141016,29400.0
138187,,,,,,,,,,,,,0.406515026495,,116.571525,10500.0,,5923.0,,6243.0,,8790.0,,11107.0,,11491.0,,6360.0,0.0026,0.0,0.0,0.0,0.0028,0.0016,0.0512,0.0209,0.008,0.0,0.0367,0.0,0.0,0.0058,0.0,0.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0262,0.0,0.0,0.0,0.013,0.0,0.0,0.0269,0.0681,0.2232,0.0,0.2538,0.4459,0.562,,,,,0.538330046022,,,,,,,,,,,,0.3056,34819.0,0.023,0.0031,0.0412,0.1834,0.3396,0.0042,0.0167,0.0539,0.3347,0.501966416836,32100.0
139205,17.0,20.0,19.0,15.0,21.0,18.0,17.0,21.0,19.0,,,,0.207460230548,,238.694075,21500.0,12385.0,,11659.0,,15180.0,,14140.0,,13542.0,,13146.0,,0.0,0.0,0.0,0.0,0.0652,0.0,0.0,0.0,0.1957,0.0,0.0,0.0,0.0,0.0,0.0,0.1739,0.0,0.0109,0.0,0.0,0.0,0.0326,0.0217,0.0,0.0,0.0,0.1304,0.0,0.0326,0.0,0.0,0.0,0.0,0.0,0.0109,0.0,0.2826,0.0435,0.6191,0.4574,0.0829,0.597,,1.0,,0.656050955414,410.0,500.0,455.0,400.0,490.0,445.0,370.0,480.0,425.0,896.0,896.0,0.1241,543.0,0.0092,0.0,0.0055,0.3002,0.0368,0.0,0.0313,0.0368,0.5801,0.511574089527,34700.0
139287,,,,,,,,,,,,,0.3,,,,15981.0,,,,,,,,,,15981.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7851,0.7934,0.4272,0.7857,,1.0,,,,,,,,,,,,,,0.6796,103.0,0.0,0.0,0.0,0.9417,0.0,0.0,0.0583,0.0,0.0,,
153977,,,,,,,,,,,,,0.415930973451,,210.93895,19000.0,17686.0,,13847.0,,20259.0,,21111.0,,22333.0,,18527.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7459,0.3901,0.5678,0.5,,1.0,,0.835314091681,,,,,,,,,,,,0.503,826.0,0.0012,0.0061,0.0291,0.0375,0.0242,0.0012,0.0,0.0145,0.8862,0.846501111984,44300.0
154013,20.0,23.0,22.0,18.0,22.0,20.0,17.0,23.0,20.0,,,,0.6249875,,268.65850795,24199.0,16020.0,,16864.0,,20851.0,,22031.0,,21460.0,,20540.0,,0.0,0.005,0.0,0.0,0.0249,0.0,0.01,0.0,0.1022,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0224,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0399,0.0474,0.0399,0.015,0.0,0.0,0.0,0.0,0.01,0.2868,0.3641,0.0175,0.774,0.3397,0.3948,0.8228,,,,0.901426718547,,,,,,,,,,1010.0,1010.0,0.4289,1454.0,0.0062,0.0048,0.0179,0.0365,0.0179,0.0014,0.033,0.044,0.8384,0.792544543743,43200.0
